ts;raw;calc
2017.06.28 21:30:12:171;27.48;21.58
2017.06.28 21:30:13:233;27.48;21.57
2017.06.28 21:30:14:294;27.48;21.57
2017.06.28 21:30:15:358;27.48;21.57
2017.06.28 21:30:16:423;27.47;21.57
2017.06.28 21:30:17:484;27.47;21.57
2017.06.28 21:30:18:555;27.47;21.57
2017.06.28 21:30:19:615;27.47;21.57
2017.06.28 21:30:20:677;27.47;21.56
2017.06.28 21:30:21:737;27.46;21.56
2017.06.28 21:30:22:802;27.46;21.56
2017.06.28 21:30:23:943;27.46;21.56
2017.06.28 21:30:25:000;27.46;21.56
2017.06.28 21:30:26:092;27.46;21.56
2017.06.28 21:30:27:173;27.46;21.56
2017.06.28 21:30:28:233;27.46;21.56
2017.06.28 21:30:29:332;27.46;21.56
2017.06.28 21:30:30:389;27.47;21.56
2017.06.28 21:30:31:454;27.47;21.57
2017.06.28 21:30:32:516;27.47;21.57
2017.06.28 21:30:33:591;27.47;21.57
2017.06.28 21:30:34:660;27.47;21.57
2017.06.28 21:30:35:723;27.47;21.57
2017.06.28 21:30:36:785;27.47;21.57
2017.06.28 21:30:37:847;27.47;21.57
2017.06.28 21:30:38:911;27.47;21.57
2017.06.28 21:30:39:973;27.47;21.56
2017.06.28 21:30:41:034;27.47;21.56
2017.06.28 21:30:42:099;27.46;21.56
2017.06.28 21:30:43:162;27.46;21.56
2017.06.28 21:30:44:223;27.45;21.55
2017.06.28 21:30:45:288;27.45;21.55
2017.06.28 21:30:46:351;27.45;21.55
2017.06.28 21:30:47:412;27.45;21.55
2017.06.28 21:30:48:475;27.45;21.55
2017.06.28 21:30:49:543;27.45;21.55
2017.06.28 21:30:50:604;27.45;21.55
2017.06.28 21:30:51:666;27.46;21.56
2017.06.28 21:30:52:727;27.46;21.56
2017.06.28 21:30:53:788;27.46;21.56
2017.06.28 21:30:54:851;27.46;21.56
2017.06.28 21:30:55:916;27.46;21.56
2017.06.28 21:30:56:978;27.46;21.56
2017.06.28 21:30:58:039;27.45;21.55
2017.06.28 21:30:59:111;27.45;21.55
2017.06.28 21:31:00:178;27.45;21.55
2017.06.28 21:31:01:242;27.45;21.55
2017.06.28 21:31:02:303;27.45;21.55
2017.06.28 21:31:03:367;27.45;21.55
2017.06.28 21:31:04:427;27.45;21.55
2017.06.28 21:31:05:488;27.45;21.55
2017.06.28 21:31:06:549;27.44;21.55
2017.06.28 21:31:07:611;27.44;21.55
2017.06.28 21:31:08:675;27.44;21.54
2017.06.28 21:31:09:736;27.44;21.54
2017.06.28 21:31:10:803;27.43;21.54
2017.06.28 21:31:11:866;27.43;21.54
2017.06.28 21:31:12:927;27.43;21.54
2017.06.28 21:31:13:988;27.43;21.53
2017.06.28 21:31:15:055;27.43;21.53
2017.06.28 21:31:16:119;27.43;21.53
2017.06.28 21:31:17:181;27.43;21.53
2017.06.28 21:31:18:243;27.43;21.54
2017.06.28 21:31:19:305;27.43;21.54
2017.06.28 21:31:20:371;27.43;21.54
2017.06.28 21:31:21:432;27.44;21.54
2017.06.28 21:31:22:502;27.44;21.54
2017.06.28 21:31:23:552;27.44;21.55
2017.06.28 21:31:24:611;27.44;21.55
2017.06.28 21:31:25:674;27.45;21.55
2017.06.28 21:31:26:749;27.45;21.55
2017.06.28 21:31:27:809;27.46;21.56
2017.06.28 21:31:28:892;27.46;21.56
2017.06.28 21:31:29:960;27.47;21.56
2017.06.28 21:31:31:021;27.47;21.57
2017.06.28 21:31:32:083;27.48;21.57
2017.06.28 21:31:33:145;27.48;21.58
2017.06.28 21:31:34:249;27.49;21.58
2017.06.28 21:31:35:336;27.49;21.58
2017.06.28 21:31:36:400;27.5;21.59
2017.06.28 21:31:37:460;27.5;21.59
2017.06.28 21:31:38:525;27.5;21.59
2017.06.28 21:31:39:589;27.5;21.59
2017.06.28 21:31:40:652;27.5;21.59
2017.06.28 21:31:41:714;27.5;21.59
2017.06.28 21:31:42:777;27.5;21.59
2017.06.28 21:31:43:839;27.5;21.59
2017.06.28 21:31:44:900;27.5;21.59
2017.06.28 21:31:45:960;27.5;21.59
2017.06.28 21:31:47:026;27.5;21.59
2017.06.28 21:31:48:091;27.5;21.59
2017.06.28 21:31:49:160;27.5;21.59
2017.06.28 21:31:50:221;27.5;21.59
2017.06.28 21:31:51:287;27.51;21.59
2017.06.28 21:31:52:351;27.51;21.6
2017.06.28 21:31:53:412;27.51;21.6
2017.06.28 21:31:54:474;27.52;21.6
2017.06.28 21:31:55:536;27.52;21.61
2017.06.28 21:31:56:599;27.53;21.61
2017.06.28 21:31:57:663;27.53;21.61
2017.06.28 21:31:58:729;27.53;21.61
2017.06.28 21:31:59:792;27.53;21.61
2017.06.28 21:32:00:853;27.53;21.61
2017.06.28 21:32:01:914;27.53;21.61
2017.06.28 21:32:02:976;27.53;21.61
2017.06.28 21:32:04:038;27.53;21.61
2017.06.28 21:32:05:101;27.53;21.61
2017.06.28 21:32:06:167;27.52;21.61
2017.06.28 21:32:07:229;27.52;21.61
2017.06.28 21:32:08:291;27.52;21.6
2017.06.28 21:32:09:354;27.52;21.6
2017.06.28 21:32:10:420;27.51;21.6
2017.06.28 21:32:11:483;27.51;21.6
2017.06.28 21:32:12:545;27.51;21.6
2017.06.28 21:32:13:607;27.51;21.6
2017.06.28 21:32:14:665;27.51;21.6
2017.06.28 21:32:15:726;27.51;21.6
2017.06.28 21:32:16:789;27.51;21.6
2017.06.28 21:32:17:855;27.51;21.6
2017.06.28 21:32:18:917;27.51;21.6
2017.06.28 21:32:20:029;27.51;21.6
2017.06.28 21:32:21:091;27.51;21.6
2017.06.28 21:32:22:154;27.51;21.6
2017.06.28 21:32:23:254;27.51;21.6
2017.06.28 21:32:24:334;27.51;21.6
2017.06.28 21:32:25:395;27.51;21.6
2017.06.28 21:32:26:456;27.51;21.59
2017.06.28 21:32:27:518;27.5;21.59
2017.06.28 21:32:28:580;27.5;21.59
2017.06.28 21:32:29:643;27.5;21.59
2017.06.28 21:32:30:706;27.5;21.59
2017.06.28 21:32:31:766;27.5;21.59
2017.06.28 21:32:32:828;27.5;21.59
2017.06.28 21:32:33:889;27.51;21.59
2017.06.28 21:32:34:988;27.51;21.6
2017.06.28 21:32:36:050;27.51;21.6
2017.06.28 21:32:37:113;27.52;21.6
2017.06.28 21:32:38:176;27.52;21.6
2017.06.28 21:32:39:237;27.52;21.61
2017.06.28 21:32:40:298;27.53;21.61
2017.06.28 21:32:41:358;27.53;21.61
2017.06.28 21:32:42:427;27.54;21.62
2017.06.28 21:32:43:488;27.54;21.62
2017.06.28 21:32:44:553;27.55;21.62
2017.06.28 21:32:45:618;27.55;21.63
2017.06.28 21:32:46:680;27.55;21.63
2017.06.28 21:32:47:745;27.56;21.63
2017.06.28 21:32:48:808;27.56;21.63
2017.06.28 21:32:49:869;27.56;21.64
2017.06.28 21:32:50:930;27.56;21.64
2017.06.28 21:32:51:991;27.56;21.64
2017.06.28 21:32:53:053;27.57;21.64
2017.06.28 21:32:54:117;27.56;21.64
2017.06.28 21:32:55:179;27.56;21.64
2017.06.28 21:32:56:244;27.56;21.64
2017.06.28 21:32:57:308;27.56;21.63
2017.06.28 21:32:58:371;27.56;21.63
2017.06.28 21:32:59:429;27.56;21.63
2017.06.28 21:33:00:486;27.56;21.63
2017.06.28 21:33:01:547;27.55;21.63
2017.06.28 21:33:02:608;27.55;21.63
2017.06.28 21:33:03:669;27.55;21.63
2017.06.28 21:33:04:738;27.55;21.63
2017.06.28 21:33:05:799;27.55;21.63
2017.06.28 21:33:06:860;27.55;21.62
2017.06.28 21:33:07:936;27.54;21.62
2017.06.28 21:33:08:999;27.54;21.62
2017.06.28 21:33:10:060;27.53;21.61
2017.06.28 21:33:11:124;27.53;21.61
2017.06.28 21:33:12:187;27.53;21.61
2017.06.28 21:33:13:248;27.53;21.61
2017.06.28 21:33:14:310;27.53;21.61
2017.06.28 21:33:15:376;27.53;21.61
2017.06.28 21:33:16:440;27.53;21.61
2017.06.28 21:33:17:504;27.53;21.61
2017.06.28 21:33:18:566;27.52;21.61
2017.06.28 21:33:19:628;27.52;21.6
2017.06.28 21:33:20:691;27.52;21.6
2017.06.28 21:33:21:753;27.51;21.6
2017.06.28 21:33:22:907;27.51;21.6
2017.06.28 21:33:23:970;27.51;21.6
2017.06.28 21:33:25:030;27.51;21.6
2017.06.28 21:33:26:091;27.51;21.6
2017.06.28 21:33:27:153;27.51;21.59
2017.06.28 21:33:28:216;27.51;21.59
2017.06.28 21:33:29:281;27.5;21.59
2017.06.28 21:33:30:336;27.5;21.59
2017.06.28 21:33:31:396;27.51;21.59
2017.06.28 21:33:32:456;27.51;21.59
2017.06.28 21:33:33:516;27.51;21.59
2017.06.28 21:33:34:585;27.51;21.59
2017.06.28 21:33:35:645;27.51;21.59
2017.06.28 21:33:36:706;27.5;21.59
2017.06.28 21:33:37:774;27.5;21.59
2017.06.28 21:33:38:835;27.5;21.59
2017.06.28 21:33:39:907;27.5;21.59
2017.06.28 21:33:41:005;27.5;21.59
2017.06.28 21:33:42:065;27.5;21.59
2017.06.28 21:33:43:177;27.5;21.59
2017.06.28 21:33:44:240;27.5;21.59
2017.06.28 21:33:45:308;27.5;21.59
2017.06.28 21:33:46:369;27.5;21.59
2017.06.28 21:33:47:434;27.51;21.59
2017.06.28 21:33:48:499;27.5;21.59
2017.06.28 21:33:49:560;27.5;21.59
2017.06.28 21:33:50:627;27.5;21.59
2017.06.28 21:33:51:694;27.5;21.59
2017.06.28 21:33:52:759;27.49;21.59
2017.06.28 21:33:53:832;27.49;21.58
2017.06.28 21:33:54:892;27.49;21.58
2017.06.28 21:33:55:954;27.49;21.58
2017.06.28 21:33:57:016;27.49;21.58
2017.06.28 21:33:58:077;27.49;21.58
2017.06.28 21:33:59:154;27.48;21.58
2017.06.28 21:34:00:219;27.48;21.58
2017.06.28 21:34:01:283;27.48;21.58
2017.06.28 21:34:02:346;27.48;21.58
2017.06.28 21:34:03:452;27.49;21.58
2017.06.28 21:34:04:513;27.49;21.58
2017.06.28 21:34:05:578;27.49;21.58
2017.06.28 21:34:06:640;27.49;21.58
2017.06.28 21:34:07:701;27.49;21.58
2017.06.28 21:34:08:763;27.5;21.59
2017.06.28 21:34:09:826;27.5;21.59
2017.06.28 21:34:10:889;27.5;21.59
2017.06.28 21:34:11:950;27.5;21.59
2017.06.28 21:34:13:017;27.51;21.59
2017.06.28 21:34:14:083;27.51;21.6
2017.06.28 21:34:15:149;27.51;21.6
2017.06.28 21:34:16:209;27.51;21.6
2017.06.28 21:34:17:272;27.52;21.6
2017.06.28 21:34:18:342;27.52;21.6
2017.06.28 21:34:19:404;27.52;21.61
2017.06.28 21:34:20:465;27.52;21.61
2017.06.28 21:34:21:527;27.52;21.61
2017.06.28 21:34:22:636;27.52;21.61
2017.06.28 21:34:23:692;27.53;21.61
2017.06.28 21:34:24:753;27.52;21.61
2017.06.28 21:34:25:815;27.52;21.61
2017.06.28 21:34:26:903;27.52;21.61
2017.06.28 21:34:27:965;27.52;21.61
2017.06.28 21:34:29:043;27.53;21.61
2017.06.28 21:34:30:118;27.53;21.61
2017.06.28 21:34:31:180;27.53;21.61
2017.06.28 21:34:32:244;27.53;21.61
2017.06.28 21:34:33:307;27.53;21.62
2017.06.28 21:34:34:370;27.54;21.62
2017.06.28 21:34:35:432;27.54;21.62
2017.06.28 21:34:36:495;27.54;21.62
2017.06.28 21:34:37:558;27.55;21.62
2017.06.28 21:34:38:621;27.55;21.62
2017.06.28 21:34:39:682;27.55;21.63
2017.06.28 21:34:40:742;27.55;21.63
2017.06.28 21:34:41:802;27.55;21.63
2017.06.28 21:34:42:867;27.56;21.63
2017.06.28 21:34:43:930;27.56;21.63
2017.06.28 21:34:44:991;27.56;21.64
2017.06.28 21:34:46:063;27.57;21.64
2017.06.28 21:34:47:125;27.57;21.64
2017.06.28 21:34:48:190;27.57;21.64
2017.06.28 21:34:49:254;27.57;21.64
2017.06.28 21:34:50:317;27.57;21.64
2017.06.28 21:34:51:407;27.57;21.64
2017.06.28 21:34:52:469;27.57;21.64
2017.06.28 21:34:53:532;27.57;21.64
2017.06.28 21:34:54:593;27.57;21.64
2017.06.28 21:34:55:654;27.57;21.65
2017.06.28 21:34:56:721;27.58;21.65
2017.06.28 21:34:57:786;27.58;21.65
2017.06.28 21:34:58:876;27.58;21.65
2017.06.28 21:34:59:938;27.58;21.65
2017.06.28 21:35:01:000;27.58;21.65
2017.06.28 21:35:02:060;27.58;21.65
2017.06.28 21:35:03:126;27.58;21.65
2017.06.28 21:35:04:187;27.58;21.65
2017.06.28 21:35:05:250;27.58;21.65
2017.06.28 21:35:06:310;27.57;21.65
2017.06.28 21:35:07:372;27.57;21.64
2017.06.28 21:35:08:433;27.57;21.64
2017.06.28 21:35:09:497;27.57;21.64
2017.06.28 21:35:10:560;27.57;21.64
2017.06.28 21:35:11:625;27.57;21.64
2017.06.28 21:35:12:687;27.57;21.64
2017.06.28 21:35:13:748;27.57;21.64
2017.06.28 21:35:14:809;27.56;21.64
2017.06.28 21:35:15:873;27.56;21.64
2017.06.28 21:35:16:940;27.56;21.63
2017.06.28 21:35:18:000;27.56;21.63
2017.06.28 21:35:19:063;27.56;21.63
2017.06.28 21:35:20:124;27.56;21.63
2017.06.28 21:35:21:186;27.56;21.63
2017.06.28 21:35:22:249;27.56;21.64
2017.06.28 21:35:23:325;27.56;21.64
2017.06.28 21:35:24:389;27.56;21.64
2017.06.28 21:35:25:452;27.56;21.64
2017.06.28 21:35:26:513;27.56;21.64
2017.06.28 21:35:27:574;27.56;21.63
2017.06.28 21:35:28:635;27.56;21.63
2017.06.28 21:35:29:690;27.56;21.63
2017.06.28 21:35:30:747;27.56;21.63
2017.06.28 21:35:31:812;27.56;21.63
2017.06.28 21:35:32:874;27.56;21.63
2017.06.28 21:35:33:934;27.55;21.63
2017.06.28 21:35:34:995;27.55;21.63
2017.06.28 21:35:36:057;27.55;21.63
2017.06.28 21:35:37:122;27.56;21.63
2017.06.28 21:35:38:183;27.56;21.63
2017.06.28 21:35:39:243;27.56;21.63
2017.06.28 21:35:40:305;27.56;21.63
2017.06.28 21:35:41:366;27.56;21.64
2017.06.28 21:35:42:426;27.57;21.64
2017.06.28 21:35:43:494;27.57;21.64
2017.06.28 21:35:44:556;27.57;21.65
2017.06.28 21:35:45:619;27.58;21.65
2017.06.28 21:35:46:680;27.58;21.65
2017.06.28 21:35:47:741;27.59;21.65
2017.06.28 21:35:48:806;27.59;21.66
2017.06.28 21:35:49:868;27.59;21.66
2017.06.28 21:35:50:931;27.59;21.66
2017.06.28 21:35:51:994;27.59;21.66
2017.06.28 21:35:53:056;27.59;21.66
2017.06.28 21:35:54:119;27.59;21.66
2017.06.28 21:35:55:182;27.59;21.66
2017.06.28 21:35:56:246;27.59;21.66
2017.06.28 21:35:57:308;27.59;21.66
2017.06.28 21:35:58:373;27.59;21.66
2017.06.28 21:35:59:424;27.59;21.66
2017.06.28 21:36:00:470;27.59;21.66
2017.06.28 21:36:01:531;27.59;21.65
2017.06.28 21:36:02:621;27.58;21.65
2017.06.28 21:36:03:684;27.58;21.65
2017.06.28 21:36:04:745;27.58;21.65
2017.06.28 21:36:05:808;27.58;21.65
2017.06.28 21:36:06:871;27.58;21.65
2017.06.28 21:36:07:936;27.58;21.65
2017.06.28 21:36:08:997;27.58;21.65
2017.06.28 21:36:10:060;27.58;21.65
2017.06.28 21:36:11:121;27.58;21.65
2017.06.28 21:36:12:182;27.59;21.65
2017.06.28 21:36:13:243;27.58;21.65
2017.06.28 21:36:14:304;27.58;21.65
2017.06.28 21:36:15:366;27.58;21.65
2017.06.28 21:36:16:430;27.57;21.64
2017.06.28 21:36:17:493;27.57;21.64
2017.06.28 21:36:18:555;27.56;21.64
2017.06.28 21:36:19:620;27.56;21.63
2017.06.28 21:36:20:685;27.55;21.63
2017.06.28 21:36:21:744;27.55;21.63
2017.06.28 21:36:22:806;27.54;21.62
2017.06.28 21:36:23:857;27.54;21.62
2017.06.28 21:36:24:913;27.53;21.61
2017.06.28 21:36:25:977;27.53;21.61
2017.06.28 21:36:27:044;27.52;21.61
2017.06.28 21:36:28:104;27.52;21.6
2017.06.28 21:36:29:177;27.52;21.6
2017.06.28 21:36:30:247;27.51;21.6
2017.06.28 21:36:31:308;27.51;21.6
2017.06.28 21:36:32:370;27.52;21.6
2017.06.28 21:36:33:432;27.52;21.6
2017.06.28 21:36:34:493;27.52;21.6
2017.06.28 21:36:35:555;27.52;21.6
2017.06.28 21:36:36:618;27.52;21.6
2017.06.28 21:36:37:679;27.52;21.6
2017.06.28 21:36:38:740;27.52;21.6
2017.06.28 21:36:39:801;27.52;21.6
2017.06.28 21:36:40:862;27.52;21.61
2017.06.28 21:36:41:930;27.52;21.61
2017.06.28 21:36:42:991;27.53;21.61
2017.06.28 21:36:44:064;27.53;21.61
2017.06.28 21:36:45:125;27.53;21.61
2017.06.28 21:36:46:194;27.54;21.62
2017.06.28 21:36:47:255;27.54;21.62
2017.06.28 21:36:48:317;27.54;21.62
2017.06.28 21:36:49:377;27.55;21.63
2017.06.28 21:36:50:437;27.55;21.63
2017.06.28 21:36:51:499;27.56;21.63
2017.06.28 21:36:52:582;27.56;21.64
2017.06.28 21:36:53:643;27.56;21.64
2017.06.28 21:36:54:708;27.56;21.64
2017.06.28 21:36:55:771;27.57;21.64
2017.06.28 21:36:56:832;27.57;21.64
2017.06.28 21:36:57:894;27.56;21.64
2017.06.28 21:36:58:955;27.56;21.64
2017.06.28 21:37:00:008;27.56;21.64
2017.06.28 21:37:01:089;27.57;21.64
2017.06.28 21:37:02:169;27.57;21.64
2017.06.28 21:37:03:230;27.57;21.64
2017.06.28 21:37:04:300;27.57;21.64
2017.06.28 21:37:05:366;27.57;21.64
2017.06.28 21:37:06:429;27.58;21.65
2017.06.28 21:37:07:493;27.58;21.65
2017.06.28 21:37:08:556;27.58;21.65
2017.06.28 21:37:09:626;27.58;21.65
2017.06.28 21:37:10:693;27.58;21.65
2017.06.28 21:37:11:754;27.58;21.65
2017.06.28 21:37:12:818;27.57;21.65
2017.06.28 21:37:13:880;27.57;21.64
2017.06.28 21:37:14:942;27.57;21.64
2017.06.28 21:37:16:003;27.57;21.64
2017.06.28 21:37:17:067;27.57;21.64
2017.06.28 21:37:18:134;27.57;21.64
2017.06.28 21:37:19:196;27.57;21.64
2017.06.28 21:37:20:259;27.57;21.64
2017.06.28 21:37:21:320;27.57;21.64
2017.06.28 21:37:22:400;27.56;21.64
2017.06.28 21:37:23:452;27.56;21.64
2017.06.28 21:37:24:510;27.56;21.63
2017.06.28 21:37:25:572;27.56;21.63
2017.06.28 21:37:26:633;27.56;21.63
2017.06.28 21:37:27:694;27.56;21.63
2017.06.28 21:37:28:755;27.56;21.63
2017.06.28 21:37:29:807;27.56;21.63
2017.06.28 21:37:30:864;27.56;21.63
2017.06.28 21:37:31:926;27.56;21.63
2017.06.28 21:37:32:986;27.56;21.63
2017.06.28 21:37:34:047;27.56;21.63
2017.06.28 21:37:35:109;27.56;21.63
2017.06.28 21:37:36:170;27.56;21.63
2017.06.28 21:37:37:230;27.56;21.64
2017.06.28 21:37:38:291;27.56;21.64
2017.06.28 21:37:39:351;27.56;21.64
2017.06.28 21:37:40:414;27.56;21.64
2017.06.28 21:37:41:474;27.56;21.64
2017.06.28 21:37:42:537;27.56;21.64
2017.06.28 21:37:43:602;27.56;21.64
2017.06.28 21:37:44:665;27.56;21.63
2017.06.28 21:37:45:726;27.56;21.63
2017.06.28 21:37:46:794;27.56;21.64
2017.06.28 21:37:47:859;27.56;21.64
2017.06.28 21:37:48:920;27.57;21.64
2017.06.28 21:37:49:979;27.57;21.64
2017.06.28 21:37:51:040;27.57;21.64
2017.06.28 21:37:52:101;27.57;21.64
2017.06.28 21:37:53:168;27.57;21.65
2017.06.28 21:37:54:230;27.58;21.65
2017.06.28 21:37:55:291;27.58;21.65
2017.06.28 21:37:56:349;27.58;21.65
2017.06.28 21:37:57:413;27.58;21.65
2017.06.28 21:37:58:477;27.58;21.65
2017.06.28 21:37:59:540;27.58;21.65
2017.06.28 21:38:00:608;27.58;21.65
2017.06.28 21:38:01:669;27.58;21.65
2017.06.28 21:38:02:732;27.58;21.65
2017.06.28 21:38:03:796;27.57;21.65
2017.06.28 21:38:04:857;27.57;21.64
2017.06.28 21:38:05:919;27.57;21.64
2017.06.28 21:38:06:980;27.57;21.64
2017.06.28 21:38:08:040;27.56;21.64
2017.06.28 21:38:09:100;27.56;21.63
2017.06.28 21:38:10:164;27.55;21.63
2017.06.28 21:38:11:224;27.55;21.63
2017.06.28 21:38:12:285;27.55;21.63
2017.06.28 21:38:13:346;27.55;21.63
2017.06.28 21:38:14:408;27.55;21.63
2017.06.28 21:38:15:470;27.55;21.63
2017.06.28 21:38:16:528;27.55;21.63
2017.06.28 21:38:17:590;27.55;21.63
2017.06.28 21:38:18:651;27.55;21.63
2017.06.28 21:38:19:719;27.55;21.63
2017.06.28 21:38:20:779;27.55;21.63
2017.06.28 21:38:21:845;27.55;21.63
2017.06.28 21:38:22:913;27.55;21.63
2017.06.28 21:38:23:961;27.55;21.63
2017.06.28 21:38:25:025;27.55;21.62
2017.06.28 21:38:26:087;27.54;21.62
2017.06.28 21:38:27:149;27.54;21.62
2017.06.28 21:38:28:209;27.53;21.61
2017.06.28 21:38:29:282;27.53;21.61
2017.06.28 21:38:30:338;27.52;21.61
2017.06.28 21:38:31:461;27.52;21.6
2017.06.28 21:38:32:523;27.52;21.6
2017.06.28 21:38:33:587;27.51;21.6
2017.06.28 21:38:34:651;27.51;21.6
2017.06.28 21:38:35:714;27.51;21.59
2017.06.28 21:38:36:778;27.5;21.59
2017.06.28 21:38:37:839;27.5;21.59
2017.06.28 21:38:38:903;27.5;21.59
2017.06.28 21:38:39:965;27.5;21.59
2017.06.28 21:38:41:030;27.5;21.59
2017.06.28 21:38:42:097;27.51;21.59
2017.06.28 21:38:43:159;27.51;21.6
2017.06.28 21:38:44:227;27.51;21.6
2017.06.28 21:38:45:290;27.52;21.6
2017.06.28 21:38:46:355;27.52;21.61
2017.06.28 21:38:47:418;27.53;21.61
2017.06.28 21:38:48:483;27.53;21.61
2017.06.28 21:38:49:544;27.53;21.61
2017.06.28 21:38:50:605;27.53;21.61
2017.06.28 21:38:51:672;27.53;21.61
2017.06.28 21:38:52:733;27.54;21.62
2017.06.28 21:38:53:864;27.54;21.62
2017.06.28 21:38:54:955;27.54;21.62
2017.06.28 21:38:56:018;27.54;21.62
2017.06.28 21:38:57:080;27.55;21.62
2017.06.28 21:38:58:147;27.55;21.63
2017.06.28 21:38:59:222;27.55;21.63
2017.06.28 21:39:00:296;27.55;21.63
2017.06.28 21:39:01:388;27.56;21.63
2017.06.28 21:39:02:450;27.56;21.64
2017.06.28 21:39:03:513;27.57;21.64
2017.06.28 21:39:04:574;27.57;21.64
2017.06.28 21:39:05:636;27.58;21.65
2017.06.28 21:39:06:697;27.58;21.65
2017.06.28 21:39:07:762;27.59;21.66
2017.06.28 21:39:08:823;27.59;21.66
2017.06.28 21:39:09:884;27.6;21.66
2017.06.28 21:39:10:945;27.6;21.67
2017.06.28 21:39:12:006;27.6;21.67
2017.06.28 21:39:13:066;27.61;21.67
2017.06.28 21:39:14:127;27.61;21.67
2017.06.28 21:39:15:189;27.61;21.67
2017.06.28 21:39:16:246;27.61;21.67
2017.06.28 21:39:17:308;27.61;21.67
2017.06.28 21:39:18:369;27.61;21.67
2017.06.28 21:39:19:436;27.61;21.67
2017.06.28 21:39:20:499;27.61;21.67
2017.06.28 21:39:21:561;27.61;21.67
2017.06.28 21:39:22:637;27.61;21.67
2017.06.28 21:39:23:687;27.61;21.67
2017.06.28 21:39:24:743;27.61;21.67
2017.06.28 21:39:25:803;27.61;21.67
2017.06.28 21:39:26:866;27.61;21.68
2017.06.28 21:39:27:927;27.62;21.68
2017.06.28 21:39:28:988;27.62;21.68
2017.06.28 21:39:30:050;27.62;21.68
2017.06.28 21:39:31:115;27.62;21.68
2017.06.28 21:39:32:180;27.62;21.68
2017.06.28 21:39:33:243;27.62;21.68
2017.06.28 21:39:34:302;27.62;21.68
2017.06.28 21:39:35:368;27.63;21.68
2017.06.28 21:39:36:429;27.63;21.69
2017.06.28 21:39:37:491;27.63;21.69
2017.06.28 21:39:38:555;27.63;21.69
2017.06.28 21:39:39:616;27.64;21.69
2017.06.28 21:39:40:687;27.64;21.69
2017.06.28 21:39:41:746;27.64;21.69
2017.06.28 21:39:42:807;27.64;21.69
2017.06.28 21:39:43:868;27.64;21.7
2017.06.28 21:39:44:953;27.64;21.7
2017.06.28 21:39:46:015;27.64;21.7
2017.06.28 21:39:47:075;27.64;21.7
2017.06.28 21:39:48:135;27.64;21.7
2017.06.28 21:39:49:196;27.65;21.7
2017.06.28 21:39:50:259;27.65;21.7
2017.06.28 21:39:51:321;27.65;21.7
2017.06.28 21:39:52:382;27.65;21.7
2017.06.28 21:39:53:443;27.65;21.7
2017.06.28 21:39:54:503;27.65;21.71
2017.06.28 21:39:55:569;27.66;21.71
2017.06.28 21:39:56:630;27.66;21.71
2017.06.28 21:39:57:695;27.67;21.71
2017.06.28 21:39:58:758;27.67;21.72
2017.06.28 21:39:59:809;27.67;21.72
2017.06.28 21:40:00:866;27.68;21.72
2017.06.28 21:40:01:946;27.68;21.72
2017.06.28 21:40:03:011;27.68;21.73
2017.06.28 21:40:04:070;27.68;21.73
2017.06.28 21:40:05:131;27.68;21.73
2017.06.28 21:40:06:193;27.68;21.73
2017.06.28 21:40:07:256;27.68;21.73
2017.06.28 21:40:08:317;27.68;21.73
2017.06.28 21:40:09:378;27.68;21.73
2017.06.28 21:40:10:438;27.68;21.73
2017.06.28 21:40:11:500;27.68;21.73
2017.06.28 21:40:12:561;27.68;21.73
2017.06.28 21:40:13:622;27.68;21.73
2017.06.28 21:40:14:684;27.68;21.72
2017.06.28 21:40:15:744;27.68;21.72
2017.06.28 21:40:16:809;27.68;21.72
2017.06.28 21:40:17:871;27.68;21.72
2017.06.28 21:40:18:938;27.67;21.72
2017.06.28 21:40:19:997;27.67;21.72
2017.06.28 21:40:21:058;27.66;21.71
2017.06.28 21:40:22:118;27.66;21.71
2017.06.28 21:40:23:181;27.66;21.71
2017.06.28 21:40:24:265;27.66;21.71
2017.06.28 21:40:25:327;27.66;21.71
2017.06.28 21:40:26:389;27.66;21.71
2017.06.28 21:40:27:451;27.66;21.71
2017.06.28 21:40:28:513;27.66;21.71
2017.06.28 21:40:29:576;27.66;21.71
2017.06.28 21:40:30:633;27.66;21.71
2017.06.28 21:40:31:693;27.66;21.71
2017.06.28 21:40:32:757;27.66;21.71
2017.06.28 21:40:33:817;27.66;21.71
2017.06.28 21:40:34:878;27.66;21.71
2017.06.28 21:40:35:943;27.67;21.71
2017.06.28 21:40:37:007;27.66;21.71
2017.06.28 21:40:38:068;27.66;21.71
2017.06.28 21:40:39:128;27.66;21.71
2017.06.28 21:40:40:189;27.66;21.71
2017.06.28 21:40:41:252;27.66;21.71
2017.06.28 21:40:42:312;27.66;21.71
2017.06.28 21:40:43:374;27.65;21.71
2017.06.28 21:40:44:437;27.65;21.7
2017.06.28 21:40:45:504;27.65;21.7
2017.06.28 21:40:46:565;27.65;21.7
2017.06.28 21:40:47:708;27.64;21.7
2017.06.28 21:40:48:770;27.64;21.69
2017.06.28 21:40:49:829;27.64;21.69
2017.06.28 21:40:50:890;27.63;21.69
2017.06.28 21:40:51:957;27.63;21.69
2017.06.28 21:40:53:017;27.63;21.69
2017.06.28 21:40:54:078;27.63;21.69
2017.06.28 21:40:55:143;27.62;21.68
2017.06.28 21:40:56:204;27.62;21.68
2017.06.28 21:40:57:265;27.62;21.68
2017.06.28 21:40:58:330;27.62;21.68
